du_id,month,entity_code,nx
23,2017-09-01,2017,10
23,2017-10-01,2017,5
23,2017-11-01,2017,8
23,2017-12-01,2017,6
23,2018-01-01,2017,5
23,2018-02-01,2017,7
23,2018-03-01,2017,6
23,2018-04-01,2017,8
23,2018-05-01,2017,7
23,2018-06-01,2017,7
23,2018-07-01,2017,8
23,2018-08-01,2017,7
23,2018-09-01,2017,8
23,2018-10-01,2017,10
23,2018-11-01,2017,8
23,2019-01-01,2017,4
23,2019-02-01,2017,6
23,2019-03-01,2017,9
23,2019-04-01,2017,7
23,2019-05-01,2017,9
23,2019-06-01,2017,8
23,2019-07-01,2017,11
23,2019-08-01,2017,9
23,2019-09-01,2017,10
23,2019-10-01,2017,7
23,2019-11-01,2017,10
23,2019-12-01,2017,6
23,2020-01-01,2017,6
23,2020-02-01,2017,8
23,2020-03-01,2017,10
23,2020-04-01,2017,10
23,2020-05-01,2017,15
23,2020-06-01,2017,14
23,2020-07-01,2017,14
23,2020-08-01,2017,15
23,2020-09-01,2017,16
23,2020-10-01,2017,15
23,2020-11-01,2017,12
23,2020-12-01,2017,10
23,2021-01-01,2017,10
23,2021-02-01,2017,11
23,2021-03-01,2017,11
23,2021-04-01,2017,10
23,2021-05-01,2017,10
23,2021-06-01,2017,11
23,2021-07-01,2017,11
23,2021-08-01,2017,11
24,2016-01-01,2017,5
24,2016-02-01,2017,7
24,2016-03-01,2017,6
24,2016-04-01,2017,5
24,2016-05-01,2017,6
24,2016-06-01,2017,7
24,2016-07-01,2017,6
24,2016-08-01,2017,4
24,2016-09-01,2017,4
24,2016-10-01,2017,2
24,2016-11-01,2017,5
24,2016-12-01,2017,6
24,2017-01-01,2017,4
24,2017-02-01,2017,5
24,2017-03-01,2017,6
24,2017-04-01,2017,6
24,2017-05-01,2017,5
24,2017-06-01,2017,5
24,2017-07-01,2017,5
24,2017-08-01,2017,6
24,2017-09-01,2016,2
24,2017-09-01,2017,6
24,2017-10-01,2017,3
24,2017-11-01,2017,6
24,2017-12-01,2017,6
24,2018-01-01,2017,5
24,2018-02-01,2017,6
24,2018-03-01,2017,5
24,2018-04-01,2017,4
24,2018-05-01,2016,2
24,2018-05-01,2017,3
24,2018-06-01,2016,2
24,2018-06-01,2017,5
24,2018-07-01,2016,2
24,2018-07-01,2017,6
24,2018-08-01,2016,2
24,2018-08-01,2017,6
24,2018-09-01,2016,2
24,2018-09-01,2017,3
24,2018-10-01,2016,4
24,2018-10-01,2017,4
24,2018-11-01,2017,4
24,2018-12-01,2016,2
24,2018-12-01,2017,4
24,2019-01-01,2017,2
24,2019-02-01,2017,2
24,2019-03-01,2016,2
24,2019-04-01,2016,2
24,2019-05-01,2016,3
24,2019-06-01,2016,2
24,2019-07-01,2016,3
24,2019-09-01,2016,5
24,2019-10-01,2016,2
24,2019-11-01,2016,4
24,2019-12-01,2016,2
24,2020-01-01,2016,2
24,2020-02-01,2017,10
24,2020-03-01,2017,11
24,2020-04-01,2017,9
24,2020-05-01,2017,9
24,2020-06-01,2017,9
24,2020-07-01,2017,10
24,2020-08-01,2017,13
24,2020-09-01,2016,5
24,2020-10-01,2016,7
24,2020-11-01,2016,6
24,2020-12-01,2016,4
24,2021-01-01,2017,10
24,2021-02-01,2017,12
24,2021-03-01,2017,12
24,2021-04-01,2017,12
24,2021-05-01,2017,10
24,2021-06-01,2017,11
24,2021-07-01,2017,12
24,2021-08-01,2017,12
24,2021-09-01,2017,11
24,2021-10-01,2017,9
24,2021-11-01,2017,9
24,2021-12-01,2017,8
24,2022-01-01,2017,9
24,2022-02-01,2017,9
24,2022-03-01,2017,9
24,2022-04-01,2017,8
24,2022-05-01,2017,8
24,2022-06-01,2017,7
24,2022-07-01,2017,5
24,2022-08-01,2017,7
24,2022-09-01,2016,4
24,2022-10-01,2016,2
24,2022-11-01,2016,2
24,2022-12-01,2016,6
24,2023-01-01,2016,9
24,2023-02-01,2016,8
24,2023-03-01,2016,7
24,2023-04-01,2016,7
24,2023-05-01,2016,8
24,2023-06-01,2016,8
24,2023-07-01,2016,7
24,2023-08-01,2016,8
24,2023-09-01,2016,8
24,2023-10-01,2016,8
24,2023-11-01,2016,7
24,2023-12-01,2016,8
24,2024-01-01,2016,4
24,2024-02-01,2016,4
24,2024-03-01,2016,6
24,2024-04-01,2016,6
24,2024-05-01,2016,6
24,2024-06-01,2016,7
24,2024-07-01,2016,6
24,2024-08-01,2016,6
24,2024-09-01,2016,5
24,2024-10-01,2016,5
24,2024-11-01,2016,6
24,2024-12-01,2016,5
24,2025-01-01,2016,6
24,2025-02-01,2016,6
24,2025-03-01,2016,6
24,2025-04-01,2016,6
24,2025-05-01,2016,6
24,2025-06-01,2016,5
24,2025-07-01,2016,3
26,2017-01-01,2016,3
26,2017-02-01,2016,4
26,2017-03-01,2016,5
26,2017-04-01,2016,4
26,2017-05-01,2016,5
26,2017-06-01,2016,4
26,2017-07-01,2016,3
26,2017-08-01,2016,5
26,2017-09-01,2016,2
26,2017-11-01,2016,4
26,2017-12-01,2016,2
27,2016-01-01,2017,8
27,2016-02-01,2017,10
27,2016-03-01,2017,5
27,2016-04-01,2017,6
27,2016-05-01,2017,8
27,2016-06-01,2017,8
27,2016-07-01,2017,5
27,2016-08-01,2017,6
27,2016-09-01,2017,5
27,2016-10-01,2016,2
27,2016-10-01,2017,5
27,2016-11-01,2017,5
27,2016-12-01,2017,6
27,2017-01-01,2016,5
27,2017-01-01,2017,7
27,2017-02-01,2016,7
27,2017-02-01,2017,6
27,2017-03-01,2016,7
27,2017-03-01,2017,6
27,2017-04-01,2016,5
27,2017-04-01,2017,7
27,2017-05-01,2016,6
27,2017-05-01,2017,7
27,2017-06-01,2016,4
27,2017-06-01,2017,6
27,2017-07-01,2016,6
27,2017-07-01,2017,7
27,2017-08-01,2016,6
27,2017-08-01,2017,8
27,2017-09-01,2016,6
27,2017-09-01,2017,6
27,2017-10-01,2016,6
27,2017-10-01,2017,6
27,2017-11-01,2016,6
27,2017-11-01,2017,7
27,2017-12-01,2016,6
27,2017-12-01,2017,7
27,2018-01-01,2016,6
27,2018-01-01,2017,6
27,2018-02-01,2016,4
27,2018-02-01,2017,13
27,2018-03-01,2016,6
27,2018-03-01,2017,13
27,2018-04-01,2016,6
27,2018-04-01,2017,8
27,2018-05-01,2016,6
27,2018-05-01,2017,5
27,2018-06-01,2016,6
27,2018-06-01,2017,6
27,2018-07-01,2016,2
27,2018-07-01,2017,14
27,2018-08-01,2016,2
27,2018-08-01,2017,13
27,2018-09-01,2016,4
27,2018-09-01,2017,13
27,2018-10-01,2016,2
27,2018-10-01,2017,14
27,2018-11-01,2016,5
27,2018-11-01,2017,10
27,2018-12-01,2016,4
27,2018-12-01,2017,8
27,2019-01-01,2016,3
27,2019-01-01,2017,8
27,2019-02-01,2016,3
27,2019-02-01,2017,8
27,2019-03-01,2016,4
27,2019-03-01,2017,9
27,2019-04-01,2016,3
27,2019-04-01,2017,9
27,2019-05-01,2016,3
27,2019-05-01,2017,6
27,2019-06-01,2016,2
27,2019-06-01,2017,5
27,2019-07-01,2017,11
27,2019-08-01,2017,11
27,2019-09-01,2017,10
27,2019-10-01,2017,12
27,2019-11-01,2017,12
27,2019-12-01,2017,9
27,2020-01-01,2017,4
27,2020-02-01,2017,4
27,2020-03-01,2017,3
27,2020-04-01,2017,2
27,2020-05-01,2017,7
27,2020-06-01,2017,6
27,2020-07-01,2017,9
27,2020-08-01,2017,8
27,2020-09-01,2017,13
27,2020-10-01,2017,12
27,2020-11-01,2017,17
27,2020-12-01,2017,15
27,2021-01-01,2017,21
27,2021-02-01,2017,18
27,2021-03-01,2017,21
27,2021-04-01,2017,12
27,2021-05-01,2017,8
27,2021-06-01,2017,10
27,2021-07-01,2017,9
27,2021-08-01,2017,7
27,2021-09-01,2017,6
27,2021-10-01,2017,8
27,2021-11-01,2017,8
27,2021-12-01,2017,7
27,2022-01-01,2017,8
27,2022-02-01,2017,9
27,2022-03-01,2017,10
27,2022-04-01,2017,8
27,2022-05-01,2017,7
27,2022-06-01,2017,8
27,2022-07-01,2017,12
27,2022-08-01,2017,11
27,2022-09-01,2017,12
27,2022-10-01,2017,12
27,2022-11-01,2017,13
27,2022-12-01,2017,11
27,2023-01-01,2017,11
27,2023-02-01,2017,11
27,2023-03-01,2017,12
27,2023-04-01,2017,14
27,2023-05-01,2017,13
27,2023-06-01,2017,14
27,2023-07-01,2017,13
27,2023-08-01,2017,12
27,2023-09-01,2017,12
27,2023-10-01,2017,13
27,2023-11-01,2017,6
27,2023-12-01,2017,4
27,2024-01-01,2017,12
27,2024-02-01,2017,11
27,2024-03-01,2017,11
27,2024-04-01,2017,11
27,2024-05-01,2017,12
27,2024-06-01,2017,12
27,2024-07-01,2017,11
27,2024-08-01,2017,12
27,2024-09-01,2017,14
27,2024-10-01,2017,13
27,2024-11-01,2017,8
27,2024-12-01,2017,7
27,2025-01-01,2017,7
27,2025-02-01,2017,6
27,2025-03-01,2017,7
27,2025-04-01,2017,7
27,2025-05-01,2017,3
30,2016-01-01,2017,7
30,2016-02-01,2017,8
30,2016-03-01,2017,9
30,2016-04-01,2017,9
30,2016-05-01,2017,11
30,2016-06-01,2017,3
30,2016-07-01,2017,10
30,2016-08-01,2017,10
30,2016-09-01,2017,7
30,2016-10-01,2017,6
30,2016-11-01,2017,7
30,2016-12-01,2017,4
30,2017-01-01,2017,8
30,2017-02-01,2017,7
30,2017-03-01,2017,5
30,2017-04-01,2017,10
30,2017-05-01,2017,8
30,2017-06-01,2017,6
30,2017-07-01,2017,8
30,2017-08-01,2017,10
30,2017-09-01,2017,8
30,2017-10-01,2017,12
30,2017-11-01,2017,12
30,2017-12-01,2017,9
30,2018-01-01,2017,10
30,2018-02-01,2017,9
30,2018-03-01,2017,7
30,2018-04-01,2017,8
30,2018-05-01,2017,6
30,2018-06-01,2017,8
30,2018-07-01,2017,12
30,2018-08-01,2017,8
30,2018-09-01,2017,9
30,2018-10-01,2017,7
30,2018-11-01,2017,10
30,2018-12-01,2017,6
30,2019-01-01,2017,6
30,2019-02-01,2017,9
30,2019-03-01,2017,8
30,2019-04-01,2017,10
30,2019-05-01,2017,11
30,2019-06-01,2017,9
30,2019-07-01,2017,8
30,2019-08-01,2017,9
30,2019-09-01,2016,6
30,2019-10-01,2016,7
30,2019-11-01,2016,6
30,2019-12-01,2016,6
30,2020-01-01,2016,9
30,2020-02-01,2016,10
30,2020-03-01,2016,12
30,2020-04-01,2016,10
30,2020-05-01,2016,10
30,2020-06-01,2016,9
30,2020-07-01,2016,9
30,2020-08-01,2016,8
30,2020-09-01,2016,7
30,2020-10-01,2016,8
30,2020-11-01,2016,7
30,2020-12-01,2016,6
30,2021-01-01,2016,4
30,2021-02-01,2016,6
30,2021-03-01,2016,5
30,2021-04-01,2016,4
30,2021-05-01,2016,4
30,2021-06-01,2016,9
30,2021-07-01,2016,8
30,2021-08-01,2016,7
30,2021-09-01,2016,7
30,2021-10-01,2016,5
30,2021-11-01,2016,5
30,2021-12-01,2016,4
30,2022-01-01,2016,6
30,2022-02-01,2016,9
30,2022-03-01,2016,8
30,2022-04-01,2016,7
30,2022-05-01,2016,7
30,2022-07-01,2016,8
30,2022-08-01,2016,9
30,2022-09-01,2016,9
30,2022-10-01,2016,7
30,2022-11-01,2016,7
30,2022-12-01,2016,6
30,2023-01-01,2016,10
30,2023-02-01,2016,8
30,2023-03-01,2016,11
30,2023-04-01,2016,9
30,2023-05-01,2016,7
30,2023-06-01,2016,7
30,2023-07-01,2016,9
30,2023-08-01,2016,8
30,2023-09-01,2016,6
30,2023-10-01,2016,9
30,2023-11-01,2016,9
30,2023-12-01,2016,4
30,2024-01-01,2016,8
30,2024-02-01,2016,7
30,2024-03-01,2016,5
30,2024-04-01,2016,6
30,2024-05-01,2016,7
30,2024-06-01,2016,7
30,2024-07-01,2016,8
30,2024-08-01,2016,9
30,2024-09-01,2016,9
30,2024-10-01,2016,9
30,2024-11-01,2016,7
30,2024-12-01,2016,6
30,2025-01-01,2016,9
30,2025-02-01,2016,9
30,2025-03-01,2016,11
30,2025-04-01,2016,10
30,2025-05-01,2016,10
30,2025-06-01,2016,6
30,2025-07-01,2016,4
32,2016-01-01,2017,2
32,2016-02-01,2017,2
32,2016-03-01,2017,2
32,2016-04-01,2016,2
32,2016-04-01,2017,2
32,2016-05-01,2016,2
32,2016-05-01,2017,2
32,2016-06-01,2016,2
32,2016-06-01,2017,2
32,2016-08-01,2016,2
32,2016-09-01,2016,2
32,2016-10-01,2016,2
32,2017-01-01,2017,3
32,2017-02-01,2017,5
32,2017-03-01,2017,3
32,2017-04-01,2017,4
32,2017-06-01,2017,2
32,2017-07-01,2017,4
32,2017-08-01,2017,5
32,2017-09-01,2016,2
32,2017-09-01,2017,4
32,2017-10-01,2016,2
32,2017-11-01,2016,2
32,2017-11-01,2017,2
32,2017-12-01,2016,2
32,2017-12-01,2017,4
32,2018-01-01,2017,4
32,2018-02-01,2017,3
32,2018-04-01,2017,5
32,2018-05-01,2017,4
32,2018-06-01,2017,3
32,2018-07-01,2017,4
32,2018-08-01,2017,3
32,2018-09-01,2017,4
32,2018-10-01,2017,3
32,2018-11-01,2016,3
32,2018-12-01,2016,3
32,2019-01-01,2017,2
32,2019-02-01,2017,2
32,2019-03-01,2017,2
32,2019-04-01,2017,2
32,2019-05-01,2017,3
32,2019-06-01,2017,2
32,2019-07-01,2017,4
32,2019-08-01,2017,2
32,2019-09-01,2017,2
32,2019-11-01,2017,4
32,2020-03-01,2017,4
32,2020-04-01,2017,4
32,2020-05-01,2017,4
32,2020-06-01,2017,4
32,2020-07-01,2017,4
32,2020-08-01,2017,3
32,2020-09-01,2017,4
32,2020-10-01,2017,4
32,2020-11-01,2017,5
32,2020-12-01,2017,4
32,2021-01-01,2017,5
32,2021-02-01,2017,6
32,2021-03-01,2017,5
32,2021-04-01,2017,4
32,2021-05-01,2017,2
32,2021-06-01,2017,6
32,2021-07-01,2017,2
32,2021-08-01,2017,2
32,2021-09-01,2017,4
32,2021-10-01,2017,3
32,2021-11-01,2017,2
32,2021-12-01,2017,2
32,2022-01-01,2017,6
32,2022-02-01,2017,4
32,2022-03-01,2017,5
32,2022-04-01,2017,5
32,2022-05-01,2017,5
32,2022-06-01,2017,5
32,2022-07-01,2017,4
32,2022-08-01,2017,4
32,2022-09-01,2017,2
32,2022-10-01,2017,4
32,2022-11-01,2017,2
32,2023-01-01,2017,4
32,2023-02-01,2017,4
32,2023-03-01,2017,4
32,2023-04-01,2017,4
32,2023-05-01,2017,5
32,2023-06-01,2017,4
32,2023-07-01,2017,4
32,2023-08-01,2017,4
32,2023-09-01,2017,4
32,2023-10-01,2017,4
32,2023-11-01,2017,3
32,2023-12-01,2017,3
32,2024-01-01,2017,6
32,2024-02-01,2017,8
32,2024-03-01,2017,6
32,2024-04-01,2017,5
32,2024-05-01,2017,3
32,2024-06-01,2017,3
32,2024-07-01,2017,6
32,2024-08-01,2017,5
32,2024-09-01,2017,4
32,2024-10-01,2017,4
32,2024-11-01,2017,3
32,2024-12-01,2017,2
32,2025-01-01,2017,2
32,2025-02-01,2017,5
32,2025-03-01,2017,4
32,2025-04-01,2017,4
32,2025-05-01,2017,3
33,2016-01-01,2017,6
33,2016-02-01,2017,6
33,2016-03-01,2017,7
33,2016-04-01,2017,6
33,2016-05-01,2017,6
33,2016-06-01,2017,6
33,2016-07-01,2017,7
33,2016-08-01,2017,8
33,2016-09-01,2017,10
33,2016-10-01,2017,7
33,2016-11-01,2017,7
33,2016-12-01,2017,7
33,2017-01-01,2017,8
33,2017-02-01,2017,5
33,2017-03-01,2017,7
33,2017-04-01,2017,6
33,2017-05-01,2017,9
33,2017-06-01,2017,10
33,2017-07-01,2017,13
33,2017-08-01,2017,12
33,2017-09-01,2017,11
33,2017-10-01,2017,10
33,2017-11-01,2017,9
33,2017-12-01,2017,5
33,2018-01-01,2017,8
33,2018-02-01,2017,6
33,2018-03-01,2017,5
33,2018-04-01,2017,7
33,2018-05-01,2017,4
33,2018-06-01,2017,5
33,2018-07-01,2017,6
33,2018-08-01,2017,6
33,2018-09-01,2017,7
33,2018-10-01,2017,9
33,2018-11-01,2017,6
33,2018-12-01,2017,4
33,2019-01-01,2016,7
33,2019-01-01,2017,6
33,2019-02-01,2016,5
33,2019-02-01,2017,10
33,2019-03-01,2016,7
33,2019-03-01,2017,9
33,2019-04-01,2016,5
33,2019-04-01,2017,10
33,2019-05-01,2016,4
33,2019-05-01,2017,7
33,2019-06-01,2016,4
33,2019-06-01,2017,9
33,2019-07-01,2016,6
33,2019-07-01,2017,8
33,2019-08-01,2016,5
33,2019-08-01,2017,7
33,2019-09-01,2016,4
33,2019-09-01,2017,7
33,2019-10-01,2016,2
33,2019-10-01,2017,5
33,2019-11-01,2016,5
33,2019-11-01,2017,9
33,2019-12-01,2017,7
33,2020-01-01,2016,2
33,2020-01-01,2017,7
33,2020-02-01,2016,2
33,2020-02-01,2017,4
33,2020-03-01,2016,2
33,2020-03-01,2017,6
33,2020-04-01,2016,2
33,2020-04-01,2017,9
33,2020-05-01,2017,7
33,2020-06-01,2017,7
33,2020-07-01,2017,10
33,2020-08-01,2016,2
33,2020-08-01,2017,5
33,2020-09-01,2017,3
33,2020-10-01,2016,3
33,2020-10-01,2017,7
33,2020-11-01,2016,2
33,2020-11-01,2017,6
33,2020-12-01,2017,6
33,2021-01-01,2017,6
33,2021-02-01,2017,9
33,2021-03-01,2017,8
33,2021-04-01,2017,9
33,2021-05-01,2017,9
33,2021-06-01,2017,8
33,2021-07-01,2017,7
33,2021-08-01,2017,8
33,2021-09-01,2017,14
33,2021-10-01,2017,10
35,2016-01-01,2017,2
35,2016-02-01,2017,2
35,2016-03-01,2017,5
35,2016-04-01,2017,2
35,2016-05-01,2017,3
35,2016-06-01,2017,4
35,2016-07-01,2017,3
35,2016-09-01,2017,4
35,2016-10-01,2017,5
35,2016-11-01,2017,6
35,2016-12-01,2017,5
35,2017-01-01,2017,2
35,2018-01-01,2016,4
35,2018-02-01,2016,4
35,2018-03-01,2016,3
35,2018-04-01,2016,3
35,2018-06-01,2016,3
35,2018-07-01,2016,3
35,2018-08-01,2016,3
35,2018-09-01,2016,3
35,2018-10-01,2017,3
35,2018-11-01,2017,4
35,2018-12-01,2017,4
35,2019-01-01,2017,3
35,2019-02-01,2017,3
35,2019-03-01,2017,4
35,2019-04-01,2017,2
35,2019-05-01,2017,3
35,2019-06-01,2017,4
35,2019-07-01,2017,5
35,2019-08-01,2017,3
35,2019-09-01,2017,3
35,2019-10-01,2017,3
35,2019-11-01,2017,3
35,2019-12-01,2017,3
35,2020-01-01,2016,2
35,2020-01-01,2017,3
35,2020-02-01,2016,2
35,2020-02-01,2017,3
35,2020-03-01,2016,2
35,2020-03-01,2017,4
35,2020-04-01,2016,2
35,2020-04-01,2017,5
35,2020-05-01,2016,2
35,2020-05-01,2017,5
35,2020-06-01,2016,2
35,2020-06-01,2017,5
35,2020-07-01,2016,2
35,2020-07-01,2017,4
35,2020-08-01,2016,2
35,2020-08-01,2017,2
35,2020-09-01,2016,2
35,2020-09-01,2017,5
35,2020-10-01,2016,2
35,2020-10-01,2017,5
35,2020-11-01,2016,2
35,2020-11-01,2017,7
35,2020-12-01,2016,2
35,2020-12-01,2017,6
35,2021-01-01,2016,3
35,2021-01-01,2017,3
35,2021-02-01,2016,3
35,2021-02-01,2017,6
35,2021-03-01,2016,4
35,2021-03-01,2017,6
35,2021-04-01,2016,3
35,2021-04-01,2017,5
35,2021-05-01,2016,3
35,2021-05-01,2017,4
35,2021-06-01,2016,4
35,2021-06-01,2017,5
35,2021-07-01,2016,4
35,2021-07-01,2017,5
35,2021-08-01,2016,3
35,2021-08-01,2017,5
35,2021-09-01,2016,2
35,2021-09-01,2017,4
35,2021-10-01,2016,3
35,2021-10-01,2017,5
35,2021-11-01,2016,4
35,2021-11-01,2017,4
35,2021-12-01,2016,2
35,2021-12-01,2017,3
35,2022-01-01,2016,2
35,2022-02-01,2017,4
35,2022-03-01,2016,2
35,2022-03-01,2017,3
35,2022-04-01,2016,2
35,2022-04-01,2017,3
35,2022-05-01,2016,2
35,2022-05-01,2017,3
35,2022-06-01,2016,2
35,2022-06-01,2017,3
35,2022-07-01,2016,2
35,2022-07-01,2017,3
35,2022-08-01,2017,2
35,2022-09-01,2016,3
35,2022-09-01,2017,3
35,2022-10-01,2016,2
35,2022-10-01,2017,3
35,2022-12-01,2016,2
35,2022-12-01,2017,3
35,2023-01-01,2016,2
35,2023-02-01,2016,2
35,2023-02-01,2017,3
35,2023-03-01,2016,2
35,2023-03-01,2017,2
35,2023-04-01,2016,2
35,2023-04-01,2017,2
35,2023-05-01,2016,2
35,2023-05-01,2017,2
35,2023-06-01,2016,2
35,2023-06-01,2017,3
35,2023-07-01,2017,4
35,2023-08-01,2016,2
35,2023-09-01,2016,3
35,2023-09-01,2017,2
35,2023-10-01,2016,2
35,2023-11-01,2017,2
35,2024-01-01,2016,2
35,2024-01-01,2017,3
35,2024-02-01,2016,2
35,2024-02-01,2017,5
35,2024-03-01,2017,5
35,2024-04-01,2016,2
35,2024-04-01,2017,5
35,2024-05-01,2016,2
35,2024-05-01,2017,4
35,2024-06-01,2016,2
35,2024-06-01,2017,3
35,2024-07-01,2016,2
35,2024-07-01,2017,3
35,2024-09-01,2016,2
35,2024-09-01,2017,6
35,2024-10-01,2016,3
35,2024-10-01,2017,5
35,2024-11-01,2016,2
35,2024-11-01,2017,7
35,2024-12-01,2016,2
35,2025-01-01,2017,4
37,2016-01-01,2017,5
37,2016-02-01,2017,4
37,2016-03-01,2017,5
37,2016-04-01,2017,3
37,2016-05-01,2017,6
37,2016-06-01,2017,8
37,2016-07-01,2017,7
37,2016-08-01,2017,4
37,2016-09-01,2017,8
37,2016-10-01,2017,8
37,2016-11-01,2017,7
37,2016-12-01,2017,7
37,2017-01-01,2017,5
37,2017-02-01,2017,4
37,2017-03-01,2017,6
37,2017-04-01,2017,6
37,2017-05-01,2017,4
37,2017-06-01,2017,3
37,2017-07-01,2017,7
37,2017-08-01,2017,4
37,2017-09-01,2016,4
37,2017-09-01,2017,4
37,2017-10-01,2016,4
37,2017-10-01,2017,6
37,2017-11-01,2016,4
37,2017-11-01,2017,3
37,2017-12-01,2016,5
37,2017-12-01,2017,4
37,2018-01-01,2016,6
37,2018-01-01,2017,7
37,2018-02-01,2016,4
37,2018-02-01,2017,11
37,2018-03-01,2016,6
37,2018-03-01,2017,13
37,2018-04-01,2016,4
37,2018-04-01,2017,6
37,2018-05-01,2016,3
37,2018-05-01,2017,8
37,2018-06-01,2016,4
37,2018-06-01,2017,5
37,2018-07-01,2016,3
37,2018-07-01,2017,7
37,2018-08-01,2016,3
37,2018-08-01,2017,4
37,2018-09-01,2016,4
37,2018-09-01,2017,6
37,2018-10-01,2016,3
37,2018-10-01,2017,7
37,2018-11-01,2016,3
37,2018-11-01,2017,6
37,2018-12-01,2016,2
37,2018-12-01,2017,5
37,2019-01-01,2016,3
37,2019-01-01,2017,11
37,2019-02-01,2016,3
37,2019-02-01,2017,6
37,2019-03-01,2016,4
37,2019-03-01,2017,7
37,2019-04-01,2016,3
37,2019-04-01,2017,7
37,2019-05-01,2016,4
37,2019-05-01,2017,6
37,2019-06-01,2016,3
37,2019-06-01,2017,4
37,2019-07-01,2016,6
37,2019-07-01,2017,7
37,2019-08-01,2016,2
37,2019-08-01,2017,4
37,2019-09-01,2016,3
37,2019-09-01,2017,4
37,2019-10-01,2016,3
37,2019-10-01,2017,7
37,2019-11-01,2016,4
37,2019-11-01,2017,5
37,2019-12-01,2016,3
37,2019-12-01,2017,2
37,2020-01-01,2016,2
37,2020-01-01,2017,4
37,2020-02-01,2016,2
37,2020-02-01,2017,3
37,2020-03-01,2016,3
37,2020-03-01,2017,5
37,2020-04-01,2016,2
37,2020-04-01,2017,5
37,2020-05-01,2016,2
37,2020-05-01,2017,5
37,2020-06-01,2016,2
37,2020-06-01,2017,6
37,2020-07-01,2016,2
37,2020-07-01,2017,5
37,2020-08-01,2016,2
37,2020-08-01,2017,4
37,2020-09-01,2017,12
37,2020-10-01,2017,10
37,2020-11-01,2017,9
37,2020-12-01,2017,2
37,2021-01-01,2017,3
37,2021-02-01,2017,5
37,2021-03-01,2017,8
37,2021-04-01,2017,7
37,2021-05-01,2017,5
37,2021-06-01,2017,8
37,2021-07-01,2017,8
37,2021-08-01,2017,5
37,2021-09-01,2017,7
37,2021-10-01,2017,5
37,2021-11-01,2017,3
37,2021-12-01,2017,7
37,2022-01-01,2017,5
37,2022-02-01,2017,4
37,2022-03-01,2017,8
37,2022-04-01,2017,5
37,2022-05-01,2017,3
37,2022-06-01,2017,5
37,2022-07-01,2017,5
37,2022-08-01,2017,3
37,2022-09-01,2017,5
37,2022-10-01,2017,4
37,2022-11-01,2017,2
37,2022-12-01,2017,4
37,2023-01-01,2017,7
37,2023-02-01,2017,8
37,2023-03-01,2017,6
37,2023-04-01,2017,5
37,2023-05-01,2017,5
37,2023-06-01,2017,2
37,2023-07-01,2017,4
37,2023-08-01,2017,4
37,2023-09-01,2017,4
37,2023-10-01,2017,3
37,2023-11-01,2017,5
37,2023-12-01,2017,2
37,2024-01-01,2017,8
37,2024-02-01,2017,7
37,2024-03-01,2017,10
37,2024-04-01,2017,5
37,2024-05-01,2017,4
37,2024-06-01,2017,5
37,2024-07-01,2017,2
37,2024-08-01,2017,5
37,2024-09-01,2017,2
37,2024-12-01,2017,3
40,2016-01-01,2017,8
40,2016-02-01,2017,11
40,2016-03-01,2017,8
40,2016-04-01,2017,8
40,2016-05-01,2017,9
40,2016-06-01,2017,9
40,2016-07-01,2017,7
40,2016-08-01,2017,7
40,2016-09-01,2017,9
40,2016-10-01,2017,6
40,2016-11-01,2017,9
40,2016-12-01,2017,8
40,2017-01-01,2017,12
40,2017-02-01,2017,10
40,2017-03-01,2017,10
40,2017-04-01,2017,8
40,2017-05-01,2017,10
40,2017-06-01,2017,6
40,2017-07-01,2017,9
40,2017-08-01,2017,4
40,2017-09-01,2017,7
40,2017-10-01,2017,8
40,2017-11-01,2017,9
40,2017-12-01,2017,10
40,2018-01-01,2017,7
40,2018-02-01,2017,9
40,2018-03-01,2017,5
40,2018-04-01,2017,12
40,2018-05-01,2017,12
40,2018-06-01,2017,14
40,2018-07-01,2017,14
40,2018-08-01,2017,8
40,2018-09-01,2017,11
40,2018-10-01,2017,12
40,2018-11-01,2017,6
40,2018-12-01,2017,5
40,2019-01-01,2017,8
40,2019-03-01,2017,12
40,2019-04-01,2017,16
40,2019-05-01,2017,15
40,2019-06-01,2017,11
40,2019-07-01,2017,16
40,2019-08-01,2017,6
40,2019-09-01,2017,11
40,2019-10-01,2017,11
40,2019-11-01,2017,11
40,2019-12-01,2017,8
40,2020-01-01,2017,5
40,2020-02-01,2017,5
40,2020-03-01,2017,11
40,2020-04-01,2017,11
40,2020-05-01,2017,9
40,2020-06-01,2017,11
40,2020-07-01,2017,10
40,2020-08-01,2017,10
40,2020-09-01,2017,11
40,2020-10-01,2017,6
40,2020-11-01,2017,6
40,2020-12-01,2017,3
40,2021-01-01,2017,7
40,2021-02-01,2017,6
40,2021-03-01,2017,7
40,2021-04-01,2017,7
40,2021-05-01,2017,6
40,2021-11-01,2017,4
40,2021-12-01,2017,6
40,2022-01-01,2017,6
40,2022-02-01,2017,7
40,2022-03-01,2017,7
40,2022-04-01,2017,6
40,2022-05-01,2017,7
40,2022-06-01,2017,5
40,2022-07-01,2017,7
40,2022-08-01,2017,4
40,2022-09-01,2017,6
40,2022-10-01,2017,5
40,2022-11-01,2017,7
40,2022-12-01,2017,5
40,2023-01-01,2017,7
40,2023-02-01,2017,8
40,2023-03-01,2017,8
40,2023-06-01,2017,9
